Timestamp,GPU Index,GPU Name,Utilization %,Memory Used (MiB),Memory Total (MiB)
2025-05-11 12:18:11,0, NVIDIA RTX 6000 Ada Generation, 0, 1893, 49140
2025-05-11 12:18:11,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 12:18:11,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 12:20:11,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:20:11,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:20:11,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:22:11,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:22:11,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:22:11,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:24:11,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:24:11,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:24:11,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:26:11,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:26:11,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:26:11,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:28:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:28:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:28:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:30:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:30:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:30:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:32:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:32:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:32:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:34:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:34:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:34:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:36:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:36:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:36:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:38:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:38:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:38:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:40:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:40:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:40:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:42:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:42:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:42:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:44:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:44:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:44:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:46:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:46:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:46:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:48:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:48:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:48:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:50:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:50:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:50:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:52:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:52:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:52:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:54:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:54:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:54:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:56:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:56:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:56:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:58:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 12:58:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 12:58:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:00:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:00:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:00:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:02:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:02:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:02:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:04:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:04:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:04:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:06:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:06:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:06:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:08:12,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:08:12,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:08:12,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:10:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:10:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:10:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:12:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:12:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:12:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:14:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:14:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:14:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:16:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:16:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:16:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:18:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:18:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:18:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:20:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:20:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:20:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:22:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:22:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:22:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:24:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:24:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:24:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:26:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:26:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:26:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:28:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:28:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:28:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:30:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:30:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:30:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:32:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:32:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:32:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:34:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:34:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:34:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:36:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:36:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:36:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:38:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:38:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:38:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:40:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:40:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:40:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:42:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:42:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:42:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:44:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:44:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:44:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:46:13,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:46:13,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:46:13,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:48:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:48:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:48:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:50:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:50:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:50:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:52:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:52:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:52:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:54:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:54:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:54:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:56:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:56:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:56:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:58:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 13:58:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 13:58:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:00:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:00:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:00:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:02:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:02:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:02:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:04:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:04:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:04:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:06:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:06:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:06:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:08:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:08:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:08:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:10:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:10:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:10:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:12:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:12:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:12:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:14:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:14:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:14:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:16:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:16:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:16:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:18:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:18:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:18:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:20:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:20:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:20:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:22:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:22:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:22:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:24:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:24:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:24:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:26:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:26:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:26:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:28:14,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:28:14,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:28:14,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:30:15,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:30:15,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:30:15,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:32:15,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:32:15,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:32:15,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:34:15,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:34:15,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:34:15,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:36:15,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:36:15,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:36:15,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:38:15,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:38:15,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:38:15,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:40:15,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:40:15,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:40:15,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:42:15,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:42:15,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:42:15,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:44:15,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:44:15,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:44:15,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:46:15,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:46:15,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:46:15,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:48:15,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:48:15,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:48:15,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:50:15,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:50:15,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:50:15,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:52:15,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:52:15,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:52:15,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:54:15,0, NVIDIA RTX 6000 Ada Generation, 0, 47097, 49140
2025-05-11 14:54:15,1, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:54:15,2, NVIDIA RTX 6000 Ada Generation, 0, 443, 49140
2025-05-11 14:56:15,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 14:56:15,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 14:56:15,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 14:58:15,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 14:58:15,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 14:58:15,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:00:15,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:00:15,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:00:15,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:02:15,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:02:15,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:02:15,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:04:15,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:04:15,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:04:15,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:06:15,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:06:15,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:06:15,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:08:15,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:08:15,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:08:15,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:10:15,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:10:15,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:10:15,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:12:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:12:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:12:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:14:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:14:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:14:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:16:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:16:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:16:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:18:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:18:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:18:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:20:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:20:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:20:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:22:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:22:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:22:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:24:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:24:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:24:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:26:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:26:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:26:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:28:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:28:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:28:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:30:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:30:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:30:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:32:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:32:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:32:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:34:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:34:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:34:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:36:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:36:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:36:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:38:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:38:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:38:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:40:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:40:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:40:16,2, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
2025-05-11 15:42:16,0, NVIDIA RTX 6000 Ada Generation, 0, 770, 49140
2025-05-11 15:42:16,1, NVIDIA RTX 6000 Ada Generation, 0, 15, 49140
